Idle state, waiting for transmission to start.
Idle state, waiting for transmission to start.
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
Sleeping 1.400000 seconds, protocol to start transmitting. 
[2018-11-06 00:25:20,047] - [Receiver] - [INFO] - Timing 1.400000 seconds, in order to start the transmitting protocol.
[2018-11-06 00:25:20,110] - [Receiver] - [INFO] - Idle state, waiting for transmission to start.
[2018-11-06 00:25:20,113] - [Receiver] - [INFO] - Timing 1.400000 seconds, in order to start the transmitting protocol.
[2018-11-06 00:25:20,487] - [Receiver] - [INFO] - Receiver thread deactivated.
[2018-11-06 00:25:20,495] - [Receiver] - [INFO] - Receiver has been paused, not getting any audio data.
[2018-11-06 00:25:22,859] - [Receiver] - [INFO] - Shutting down physical layer.
[2018-11-06 00:27:48,975] - [Receiver] - [INFO] - Idle state, waiting for transmission to start.
[2018-11-06 00:27:48,975] - [Receiver] - [INFO] - Timing 1.400000 seconds, in order to start the transmitting protocol.
[2018-11-06 00:27:49,056] - [Receiver] - [INFO] - Idle state, waiting for transmission to start.
[2018-11-06 00:27:49,056] - [Receiver] - [INFO] - Timing 1.400000 seconds, in order to start the transmitting protocol.
[2018-11-06 00:27:49,474] - [Receiver] - [INFO] - Receiver thread deactivated.
[2018-11-06 00:27:49,481] - [Receiver] - [INFO] - Receiver has been paused, not getting any audio data.
[2018-11-06 00:27:51,878] - [Receiver] - [INFO] - Shutting down physical layer.
[2018-11-06 00:29:15,102] - [Receiver] - [INFO] - Idle state, waiting for transmission to start.
[2018-11-06 00:29:15,102] - [Receiver] - [INFO] - Timing 1.400000 seconds, in order to start the transmitting protocol.
[2018-11-06 00:29:15,157] - [Receiver] - [INFO] - Idle state, waiting for transmission to start.
[2018-11-06 00:29:15,166] - [Receiver] - [INFO] - Timing 1.400000 seconds, in order to start the transmitting protocol.
[2018-11-06 00:29:15,511] - [Receiver] - [INFO] - Receiver thread deactivated.
[2018-11-06 00:29:15,517] - [Receiver] - [INFO] - Receiver has been paused, not getting any audio data.
[2018-11-06 00:29:17,871] - [Receiver] - [INFO] - Shutting down physical layer.
